year;sex;age;rate
2001;2;32;0.0125606278590935
2001;2;33;0.0116322701688555
2001;2;34;0.00996167393361987
2001;2;35;0.00974018515540649
2001;2;36;0.0090592972181552
2001;2;37;0.00864385355404679
2001;2;38;0.00782272846294842
2001;2;39;0.00780265085692869
2001;2;40;0.0070206153980829
2001;2;41;0.00694995678326366
2001;2;42;0.00601627727495966
2001;2;43;0.00542043451185391
2001;2;44;0.00476737605679694
2001;2;45;0.00451362269904301
2001;2;46;0.00430200414651002
2001;2;47;0.0041098910790669
2001;2;48;0.00344405985776033
2001;2;49;0.00312478419998619
2001;2;50;0.00307646849226972
2001;2;51;0.00292933604506156
2001;2;52;0.00246840363207963
2001;2;53;0.00216368258776438
2001;2;54;0.00207298440655063
2001;2;55;0.00219044721630666
2001;2;56;0.00222038903066141
2001;2;57;0.00215598640312225
2001;2;58;0.0018232302957313
2001;2;59;0.001894357389833
2001;2;60;0.00203678558202691
2001;2;61;0.00244962551079028
2001;2;62;0.00162835043815482
2001;2;63;0.00177876598110061
2001;2;64;0.00187112618407204
2001;2;65;0.00157751326545246
2001;2;66;0.00168657411486325
2001;2;67;0.00148006379585327
2001;2;68;0.00101900842641583
2001;2;69;0.00113048284178265
2001;2;70;0.000960153624579933
2001;2;71;0.000892558295213656
2001;2;72;0.000723131157913767
2001;2;73;0.000703800522823246
2001;2;74;0.00088735776177054
2001;2;75;0.000596372499449004
2001;2;76;0.000593663289668968
2001;2;77;0.000521927478176907
2001;2;78;0.000425068409447145
2001;2;79;0.000298276773729951
2001;2;80;0.000340282958367689
2001;2;81;0.000104695597550123
2001;2;82;0.000235547479641968
2001;2;83;0.00046607510979654
2001;2;84;0.000338664158043274
2001;2;85;0.000375500667556742
2001;2;86;0.000459305530038582
2001;2;87;4.97141436738752e-05
2001;2;88;5.66700668706789e-05
2001;2;89;0.000127693535514765
2001;2;90;0.000311393094858122
2001;2;91;0.000470942827540737
2001;2;92;0.00011342369420972
2001;2;93;0.000146370023419204
2001;2;94;0.000192511310039465
2001;2;95;0
2001;2;96;0.000735564545788893
2001;2;97;0
2001;2;98;0.000768935024990388
2001;2;99;0
2001;2;100;0
2002;1;0;0.0157077625570776
2002;1;1;0.0134324424060309
2002;1;2;0.0109894754638827
2002;1;3;0.0112702359366348
2002;1;4;0.0106401125847584
2002;1;5;0.00943136881727252
2002;1;6;0.00959116156250948
2002;1;7;0.00802809834420472
2002;1;8;0.00778720722431819
2002;1;9;0.00691390619198878
2002;1;10;0.00692721741165458
2002;1;11;0.00646302054752759
2002;1;12;0.00715211116077855
2002;1;13;0.00673142263260983
2002;1;14;0.0067686321313834
2002;1;15;0.00637751749875165
2002;1;16;0.00752745306411619
2002;1;17;0.00729940294160478
2002;1;18;0.0071206726763124
2002;1;19;0.0068078008475809
2002;1;20;0.00924440002690678
2002;1;21;0.0112890952348845
2002;1;22;0.0159260880498459
2002;1;23;0.0182026320021949
2002;1;24;0.0207621168837457
2002;1;25;0.0200845567304731
2002;1;26;0.0199512585479412
2002;1;27;0.0180546308225752
2002;1;28;0.0171183555904687
2002;1;29;0.016600653815433
2002;1;30;0.0157030117571268
2002;1;31;0.0148717214614051
2002;1;32;0.0139374542343039
2002;1;33;0.0129749616088952
2002;1;34;0.0119660934547194
2002;1;35;0.0109358693575177
2002;1;36;0.00980945353530969
2002;1;37;0.00986882388111309
2002;1;38;0.00875077616207708
2002;1;39;0.00849479886633048
2002;1;40;0.00840608873454286
2002;1;41;0.00838907912693296
2002;1;42;0.00728296094149753
2002;1;43;0.00622770573670737
2002;1;44;0.0063567538401875
2002;1;45;0.00563299999161756
2002;1;46;0.00569306930693069
2002;1;47;0.00501312358109192
2002;1;48;0.00483494928465119
2002;1;49;0.00430305567182922
2002;1;50;0.00360156236790044
2002;1;51;0.00389730265631944
2002;1;52;0.00310143318859978
2002;1;53;0.00294616127857064
2002;1;54;0.00308570902224474
2002;1;55;0.00315785478422591
2002;1;56;0.0027112449257778
2002;1;57;0.00251739186143793
2002;1;58;0.00260406693983839
2002;1;59;0.00227548168484579
2002;1;60;0.0025
2002;1;61;0.00295599872727833
2002;1;62;0.00244578156789749
2002;1;63;0.00239513135118069
2002;1;64;0.00209116082405524
2002;1;65;0.00236372054487414
2002;1;66;0.00194058243006881
2002;1;67;0.0018754688672168
2002;1;68;0.00175488253608831
2002;1;69;0.00172572648697662
2002;1;70;0.00155458314140949
2002;1;71;0.00129944921073227
2002;1;72;0.00164282087278593
2002;1;73;0.0012598226799578
2002;1;74;0.000946342386675499
2002;1;75;0.000899655132199324
2002;1;76;0.000575159860608316
2002;1;77;0.000689524400544724
2002;1;78;0.000724230957252268
2002;1;79;0.000444526764215595
2002;1;80;0.000643940918420735
2002;1;81;0.000528573461546281
2002;1;82;0.000713027430584682
2002;1;83;0.00028014343343792
2002;1;84;0.000639427073342285
2002;1;85;0.000359337381867836
2002;1;86;0.000249771043210391
2002;1;87;0.000704792589609344
2002;1;88;0
2002;1;89;0.000423968343697004
2002;1;90;0.000539616872020865
2002;1;91;0.000449589749353715
2002;1;92;0
2002;1;93;0.000810536980749747
2002;1;94;0
2002;1;95;0.00167996640067199
2002;1;96;0
2002;1;97;0
2002;1;98;0
2002;1;99;0.0106951871657754
2002;1;100;0
2002;2;0;0.0164702359307822
2002;2;1;0.017922989250676
2002;2;2;0.011214282510205
2002;2;3;0.0108637598154524
2002;2;4;0.00953934697391974
2002;2;5;0.00967314143068882
2002;2;6;0.00972348189238784
2002;2;7;0.0080344952902928
2002;2;8;0.0078006344755691
2002;2;9;0.00757667074199714
2002;2;10;0.00664769681223968
2002;2;11;0.00691072700200686
2002;2;12;0.00606341050884779
2002;2;13;0.00587837837837838
2002;2;14;0.00591062783036498
2002;2;15;0.00633697359289967
2002;2;16;0.00647522522522523
2002;2;17;0.00704082323471668
2002;2;18;0.0083184789067142
2002;2;19;0.0128768586215395
2002;2;20;0.0173074194921265
2002;2;21;0.0186971834498997
2002;2;22;0.0182180362426751
2002;2;23;0.0199243576246735
2002;2;24;0.021057678860408
2002;2;25;0.02128466046593
2002;2;26;0.0204276207108132
2002;2;27;0.0184771137782389
2002;2;28;0.0178141631919726
2002;2;29;0.0159871966220875
2002;2;30;0.0158527529557041
2002;2;31;0.0145759826806918
2002;2;32;0.0136473807332089
2002;2;33;0.0125801254584719
2002;2;34;0.0113364137628611
2002;2;35;0.00945001237317496
2002;2;36;0.00923276486971119
2002;2;37;0.00869419829459957
2002;2;38;0.00819406194590108
2002;2;39;0.00739676371177114
2002;2;40;0.00744492793037803
2002;2;41;0.00684656361889791
2002;2;42;0.00679129096107324
2002;2;43;0.00513157318621656
2002;2;44;0.00530740935365213
2002;2;45;0.00500047093476269
2002;2;46;0.00456247578874876
2002;2;47;0.00433285286425742
2002;2;48;0.00416159692465041
2002;2;49;0.00351481736733287
2002;2;50;0.00321329544178493
2002;2;51;0.00332298163661195
2002;2;52;0.00321745469170249
2002;2;53;0.00258462229999278
2002;2;54;0.00260182747405916
2002;2;55;0.00252356222350452
2002;2;56;0.00224228927056957
2002;2;57;0.00211911925072893
2002;2;58;0.00192650844031772
2002;2;59;0.00169638133308699
2002;2;60;0.00184740439682246
2002;2;61;0.00194387575738776
2002;2;62;0.00246141782022937
2002;2;63;0.00213201249057823
2002;2;64;0.00210246144555408
2002;2;65;0.00183656891253929
2002;2;66;0.00180688060132986
2002;2;67;0.00132117177773826
2002;2;68;0.00131546705528831
2002;2;69;0.00108358110340271
2002;2;70;0.000966994936000204
2002;2;71;0.000846262341325811
2002;2;72;0.00105834771762275
2002;2;73;0.000709695225328234
2002;2;74;0.000640738130326136
2002;2;75;0.000906424953345774
2002;2;76;0.000504808969658324
2002;2;77;0.000980197364063845
2002;2;78;0.000619278406031233
2002;2;79;0.000468300207980387
2002;2;80;0.000509128965195378
2002;2;81;0.000493339911198816
2002;2;82;0.000221098305834232
2002;2;83;0.000178587373872667
2002;2;84;0.000345549135167303
2002;2;85;0.000285580237847541
2002;2;86;0.000319452367370223
2002;2;87;0.000153405604418081
2002;2;88;0.0005608053164344
2002;2;89;0.000323918113500907
2002;2;90;0.000223855538559117
2002;2;91;0.000278629144608526
2002;2;92;0.000343229792345976
2002;2;93;0.00056657223796034
2002;2;94;0
2002;2;95;0.000252589037635767
2002;2;96;0
2002;2;97;0
2002;2;98;0
2002;2;99;0
2002;2;100;0.00123609394313968
2003;1;0;0.0139622198756306
2003;1;1;0.0124694327115458
2003;1;2;0.010410230093315
2003;1;3;0.0100915598818447
2003;1;4;0.0104719955089174
2003;1;5;0.0104483463849357
2003;1;6;0.0094956364287143
2003;1;7;0.00888289086734077
2003;1;8;0.00790411402656301
2003;1;9;0.00744574749802249
2003;1;10;0.00711878339498562
2003;1;11;0.00576969433061437
2003;1;12;0.00587967183226983
2003;1;13;0.00597668188506962
2003;1;14;0.00608338376277988
2003;1;15;0.00618711127031164
2003;1;16;0.00699465371231216
2003;1;17;0.00699651936379257
2003;1;18;0.00733204192841755
2003;1;19;0.00682465169767924
2003;1;20;0.00881167933989701
2003;1;21;0.011726671002793
2003;1;22;0.0159762747536592
2003;1;23;0.019095894198424
2003;1;24;0.0206908808590644
2003;1;25;0.0224138920231789
2003;1;26;0.0201332975901053
2003;1;27;0.0190531073853302
2003;1;28;0.0186096770320567
2003;1;29;0.0154079949290143
2003;1;30;0.0154250055206144
2003;1;31;0.0142192616552309
2003;1;32;0.0130080786181686
2003;1;33;0.0129523497625675
2003;1;34;0.0115306297686514
2003;1;35;0.0103621274401013
2003;1;36;0.009497566981298
2003;1;37;0.00957055214723926
2003;1;38;0.00825477633726658
2003;1;39;0.00694098717865466
2003;1;40;0.00832684404900502
2003;1;41;0.0072178158402673
2003;1;42;0.00602732386820252
2003;1;43;0.00731432858214554
2003;1;44;0.00557135785066412
2003;1;45;0.00564905062223871
2003;1;46;0.00536714635537218
2003;1;47;0.00488710942337062
2003;1;48;0.0045140239057296
2003;1;49;0.00411880778609773
2003;1;50;0.00359057390458134
2003;1;51;0.00350811781852693
2003;1;52;0.00383919925272729
2003;1;53;0.00316230143450513
2003;1;54;0.00273454267953386
2003;1;55;0.00300598885471825
2003;1;56;0.00230349719690325
2003;1;57;0.00248368669421301
2003;1;58;0.00207684319833853
2003;1;59;0.00214243328015783
2003;1;60;0.00237565205834469
2003;1;61;0.00284544004639698
2003;1;62;0.00240309916927348
2003;1;63;0.00244637630509807
2003;1;64;0.00226645102375373
2003;1;65;0.00230414746543779
2003;1;66;0.00187844484539905
2003;1;67;0.00155585520174256
2003;1;68;0.00160887882960882
2003;1;69;0.00124065899189244
2003;1;70;0.000927102803738318
2003;1;71;0.00121036783373679
2003;1;72;0.000788272924340958
2003;1;73;0.000922778794543301
2003;1;74;0.000553881241345606
2003;1;75;0.000719624486858676
2003;1;76;0.000972340388588891
2003;1;77;0.000779920589903574
2003;1;78;0.000688942473303479
2003;1;79;0.000690104665874324
2003;1;80;0.000434404865334492
2003;1;81;0.000736903704024795
2003;1;82;0.00026476623347969
2003;1;83;0.000460150929504878
2003;1;84;0.000684356238529256
2003;1;85;0.000357717760686818
2003;1;86;0.00040986966144766
2003;1;87;0.000578006839747604
2003;1;88;0.000477156149349875
2003;1;89;0.000553786515298353
2003;1;90;0.000864229539365656
2003;1;91;0.000449488706596247
2003;1;92;0.000289435600578871
2003;1;93;0
2003;1;94;0
2003;1;95;0
2003;1;96;0
2003;1;97;0
2003;1;98;0
2003;1;99;0
2003;1;100;0
2003;2;0;0.0124345005406305
2003;2;1;0.0176964830098892
2003;2;2;0.0121229550809119
2003;2;3;0.010438855740813
2003;2;4;0.00965495409939854
2003;2;5;0.00953938095506568
2003;2;6;0.0096270088617282
2003;2;7;0.00864810402913488
2003;2;8;0.00827731955736887
2003;2;9;0.00786097357889176
2003;2;10;0.00699852482074857
2003;2;11;0.00608462563107435
2003;2;12;0.00596442302267287
2003;2;13;0.00620105735978058
2003;2;14;0.00587551978989545
2003;2;15;0.00581984463093351
2003;2;16;0.0063470701633143
2003;2;17;0.00633514604473847
2003;2;18;0.00859664980671962
2003;2;19;0.0139848947131496
2003;2;20;0.0190920100548539
2003;2;21;0.0190409239266884
2003;2;22;0.0191366750027183
2003;2;23;0.0223200612557427
2003;2;24;0.0219267373130587
2003;2;25;0.0241929118320309
2003;2;26;0.0208048653746223
2003;2;27;0.0204180845892076
2003;2;28;0.0181772996769269
2003;2;29;0.0168539798796144
2003;2;30;0.0162495772742645
2003;2;31;0.015105038881796
2003;2;32;0.0140310523289247
2003;2;33;0.0124360342495105
2003;2;34;0.0124925436727738
2003;2;35;0.0101250262830155
2003;2;36;0.00954002882044248
2003;2;37;0.00888503465011373
2003;2;38;0.00794095806749814
2003;2;39;0.00689546149155758
2003;2;40;0.0070392126510294
2003;2;41;0.00747818861653511
2003;2;42;0.00610266424884921
2003;2;43;0.00584743976961438
2003;2;44;0.00537041896265197
2003;2;45;0.00470658221646779
2003;2;46;0.00453305279723569
2003;2;47;0.00421596042159604
2003;2;48;0.00369350788322302
2003;2;49;0.00354431718993837
2003;2;50;0.00317222236589171
2003;2;51;0.00302613717912138
2003;2;52;0.00261264870325536
2003;2;53;0.00268436108011979
2003;2;54;0.00231574546097808
2003;2;55;0.00240563695058356
2003;2;56;0.00222061159344303
2003;2;57;0.00192833038727302
2003;2;58;0.001862847828618
2003;2;59;0.00156923662186153
2003;2;60;0.0019060952878963
2003;2;61;0.00172652254225803
2003;2;62;0.00212148628833495
2003;2;63;0.00179574496041696
2003;2;64;0.00132150478233083
2003;2;65;0.00126171593366979
2003;2;66;0.0017317660455241
2003;2;67;0.00123944346558114
2003;2;68;0.000847240051347882
2003;2;69;0.000834975015981944
2003;2;70;0.000722678729156072
2003;2;71;0.0010842487060008
2003;2;72;0.000807996559498521
2003;2;73;0.00066660684297563
2003;2;74;0.000803417201162277
2003;2;75;0.000628206470526647
2003;2;76;0.00070980070980071
2003;2;77;0.000681821281005823
2003;2;78;0.000518615569385304
2003;2;79;0.00041839253587716
2003;2;80;0.000659611689466288
2003;2;81;0.000533507217167077
2003;2;82;0.000346370327608602
2003;2;83;0.00044004400440044
2003;2;84;0.00049682794466101
2003;2;85;0.000331702462890787
2003;2;86;0.0003125
2003;2;87;0.000455074075946807
2003;2;88;0.000230368301321738
2003;2;89;0.000321202582468763
2003;2;90;0.000300695358015411
2003;2;91;0.000177470162828874
2003;2;92;0.000112981584001808
2003;2;93;0.000142369020501139
2003;2;94;0.000360003600036
2003;2;95;0
2003;2;96;0.000340251786321878
2003;2;97;0
2003;2;98;0.000743218134522482
2003;2;99;0
2003;2;100;0
2004;1;0;0.01395161135346
2004;1;1;0.0118910700013645
2004;1;2;0.00996013936162736
2004;1;3;0.00942540480236886
2004;1;4;0.00983706060257229
2004;1;5;0.00900455600447004
2004;1;6;0.00913193858613126
2004;1;7;0.00834801577313533
2004;1;8;0.00830591445309365
2004;1;9;0.00752434346414872
2004;1;10;0.00731446190741296
2004;1;11;0.00586558311760658
2004;1;12;0.0062181147172386
2004;1;13;0.00555921625654193
2004;1;14;0.00514552662659575
2004;1;15;0.00526837783155473
2004;1;16;0.00532096101747157
2004;1;17;0.00561148704406668
2004;1;18;0.00652608680397179
2004;1;19;0.00638131033177406
2004;1;20;0.00753440744046221
2004;1;21;0.0106769781266232
2004;1;22;0.0158080237120356
2004;1;23;0.0194430245546279
2004;1;24;0.0199225336067441
2004;1;25;0.0216579812987397
2004;1;26;0.0225999376423125
2004;1;27;0.0210539817495511
2004;1;28;0.0198171820324216
2004;1;29;0.0181003950415475
2004;1;30;0.0150841511325239
2004;1;31;0.0142882715748019
2004;1;32;0.012505782329202
2004;1;33;0.0110693251969063
2004;1;34;0.0115633333061511
2004;1;35;0.0106396866840731
2004;1;36;0.0091414665345886
2004;1;37;0.00943334137726784
2004;1;38;0.00714167201690917
2004;1;39;0.00688574550054626
2004;1;40;0.00731781245038465
2004;1;41;0.00651787021271678
2004;1;42;0.00645915154662599
2004;1;43;0.00604837020716925
2004;1;44;0.00579799116658993
2004;1;45;0.00508581259703747
2004;1;46;0.00459172476661546
2004;1;47;0.00409725953788286
2004;1;48;0.00383721603360872
2004;1;49;0.00377889242865858
2004;1;50;0.00359376619786447
2004;1;51;0.00336544529048
2004;1;52;0.00309447500191279
2004;1;53;0.00287035286433716
2004;1;54;0.0028295058235178
2004;1;55;0.00233185861909249
2004;1;56;0.00260214987144141
2004;1;57;0.00234786812040113
2004;1;58;0.00228545482064477
2004;1;59;0.00225725027262398
2004;1;60;0.00218826870698151
2004;1;61;0.0019260723198285
2004;1;62;0.00239380898866139
2004;1;63;0.00196689753300831
2004;1;64;0.00218480347803059
2004;1;65;0.00216026012204356
2004;1;66;0.0017471372919372
2004;1;67;0.00165712564025309
2004;1;68;0.00134523825224536
2004;1;69;0.00119555697663103
2004;1;70;0.00114906969549653
2004;1;71;0.00101099843754787
2004;1;72;0.000970476291567471
2004;1;73;0.0009044552216695
2004;1;74;0.000921600406775352
2004;1;75;0.000675299241976601
2004;1;76;0.000577582985084769
2004;1;77;0.000653416825483256
2004;1;78;0.000894371052190278
2004;1;79;0.000612498803713274
2004;1;80;0.000651505588696378
2004;1;81;0.000550835787377386
2004;1;82;0.000703581228452825
2004;1;83;0.000482032247957388
2004;1;84;0.000407446077058239
2004;1;85;0.000487804878048781
2004;1;86;0.000567123065705258
2004;1;87;0.000472277321243034
2004;1;88;0.000339443312966735
2004;1;89;0.0001431229426077
2004;1;90;0.000336955606098897
2004;1;91;0.000214109838347072
2004;1;92;0.000569719413189004
2004;1;93;0.000764964620386307
2004;1;94;0
2004;1;95;0
2004;1;96;0
2004;1;97;0
2004;1;98;0
2004;1;99;0
2004;1;100;0
2004;2;0;0.0151672680569996
2004;2;1;0.0196877611878695
2004;2;2;0.01209164414817
2004;2;3;0.00874102778634022
2004;2;4;0.00970291753630268
2004;2;5;0.00977092362244611
2004;2;6;0.00951963987022755
2004;2;7;0.00881466017165391
2004;2;8;0.00742592379537919
2004;2;9;0.00781592616775979
2004;2;10;0.00667422126649595
2004;2;11;0.00641146198430474
2004;2;12;0.0062135731324442
2004;2;13;0.00501474689190167
2004;2;14;0.00529373073295981
2004;2;15;0.00500121673897173
2004;2;16;0.00588443386051648
2004;2;17;0.00579683891128119
2004;2;18;0.00782891678289168
2004;2;19;0.0119212509671688
2004;2;20;0.0164191550190597
2004;2;21;0.018606337028423
2004;2;22;0.0211250111785689
2004;2;23;0.0226070461234587
2004;2;24;0.0218522372528616
2004;2;25;0.0232518248870762
2004;2;26;0.0229544324287428
2004;2;27;0.0206366462588926
2004;2;28;0.0194916590165151
2004;2;29;0.0171218987498016
2004;2;30;0.0159540630126896
2004;2;31;0.0150560400598209
2004;2;32;0.0133574096519653
2004;2;33;0.0118622991590039
2004;2;34;0.0114496149983261
2004;2;35;0.0107743993484458
2004;2;36;0.00899463223560134
2004;2;37;0.00863393350949425
2004;2;38;0.00734892195566353
2004;2;39;0.0073047344660965
2004;2;40;0.00667408231368187
2004;2;41;0.00655359146569528
2004;2;42;0.00602628883866982
2004;2;43;0.00583384851149791
2004;2;44;0.0050341603739662
2004;2;45;0.00424728645587541
2004;2;46;0.0039864669936269
2004;2;47;0.00355734943261987
2004;2;48;0.00321894876363104
2004;2;49;0.00340224168005112
2004;2;50;0.00280551928573949
2004;2;51;0.00307198453652728
2004;2;52;0.00282209544915467
2004;2;53;0.00245948821713269
2004;2;54;0.00267233627738514
2004;2;55;0.00203107872848024
2004;2;56;0.00182096916025307
2004;2;57;0.00151560844719728
2004;2;58;0.00211976682564918
2004;2;59;0.00177675259499392
2004;2;60;0.00156024868453523
2004;2;61;0.00174588107668317
2004;2;62;0.00153062176842813
2004;2;63;0.00156953018729727
2004;2;64;0.00134476753157999
2004;2;65;0.00146227547523953
2004;2;66;0.00111325684425764
2004;2;67;0.00138754321120561
2004;2;68;0.000957055214723926
2004;2;69;0.000908748653104675
2004;2;70;0.0011358533428428
2004;2;71;0.000733078113545655
2004;2;72;0.00076018716332228
2004;2;73;0.000688924218335983
2004;2;74;0.000627155848228285
2004;2;75;0.000738128434347576
2004;2;76;0.000374727318959864
2004;2;77;0.000420545026354155
2004;2;78;0.000589614364128985
2004;2;79;0.000592692942720461
2004;2;80;0.000318715864806525
2004;2;81;0.000419601378690244
2004;2;82;0.000374012373576026
2004;2;83;0.000305726252713321
2004;2;84;0.000313047833708991
2004;2;85;0.000411175757077363
2004;2;86;0.000498357684902027
2004;2;87;0.000295450068938349
2004;2;88;0.000282941459412048
2004;2;89;0.000196553757452663
2004;2;90;0.000223530288354072
2004;2;91;0.000177336407164391
2004;2;92;0.000425283079049492
2004;2;93;0
2004;2;94;0.000360133249302242
2004;2;95;0.000233890773009005
2004;2;96;0.000327225130890052
2004;2;97;0
2004;2;98;0
2004;2;99;0
2004;2;100;0
2005;1;0;0.0148844346408363
2005;1;1;0.0134337355161559
2005;1;2;0.0091754687151434
2005;1;3;0.0094608514766329
2005;1;4;0.0089959071738724
2005;1;5;0.00852856234295664
2005;1;6;0.00890715998629668
2005;1;7;0.00830372721730539
2005;1;8;0.00866967493941673
2005;1;9;0.00702112337974076
2005;1;10;0.00678296354846418
2005;1;11;0.00670997703582923
2005;1;12;0.00606075457211236
2005;1;13;0.00562814070351759
2005;1;14;0.00518103409211063
2005;1;15;0.00510161976427516
2005;1;16;0.00534746667721394
2005;1;17;0.0053685631816822
2005;1;18;0.00552333131330621
2005;1;19;0.00622502775907744
2005;1;20;0.00747710585676669
2005;1;21;0.0105548797604566
2005;1;22;0.0168777982492148
2005;1;23;0.0224043869780369
2005;1;24;0.0237399254741915
2005;1;25;0.023985306298844
2005;1;26;0.0256966734753429
2005;1;27;0.024038551336409
2005;1;28;0.0210761354972225
2005;1;29;0.0209061700639931
2005;1;30;0.0190714503094038
2005;1;31;0.0170762885603338
2005;1;32;0.0145219977471454
2005;1;33;0.0144624651351287
2005;1;34;0.0118280838346899
2005;1;35;0.0115253631139613
2005;1;36;0.0102298457378358
2005;1;37;0.00965762173276426
2005;1;38;0.00845459125190739
2005;1;39;0.00740708654595859
2005;1;40;0.0079184870085077
2005;1;41;0.0066423115244105
2005;1;42;0.00690377858595821
2005;1;43;0.00700084464947047
2005;1;44;0.00661929818681503
2005;1;45;0.00604224450608065
2005;1;46;0.0052427282351162
2005;1;47;0.00490245799100653
2005;1;48;0.00466008310761932
2005;1;49;0.00409448818897638
2005;1;50;0.00405948245844975
2005;1;51;0.00379401446576292
2005;1;52;0.00310503978332222
2005;1;53;0.00326019236841881
2005;1;54;0.00246813431483383
2005;1;55;0.0031561640213826
2005;1;56;0.00256900178224499
2005;1;57;0.00239824958926083
2005;1;58;0.00263998888425733
2005;1;59;0.00228473946354317
2005;1;60;0.00218162823211295
2005;1;61;0.00255002268425087
2005;1;62;0.00243372740562968
2005;1;63;0.00252685940886245
2005;1;64;0.00186056345472805
2005;1;65;0.002322750672816
2005;1;66;0.00216767900286766
2005;1;67;0.00172651519693064
2005;1;68;0.00145512100479935
2005;1;69;0.00120927107826671
2005;1;70;0.00127786454635809
2005;1;71;0.000813326505407115
2005;1;72;0.00131950989632422
2005;1;73;0.000779605519607079
2005;1;74;0.000966043568564942
2005;1;75;0.00108695652173913
2005;1;76;0.000806225462703309
2005;1;77;0.000743942185064475
2005;1;78;0.000418943880562908
2005;1;79;0.000275324981808885
2005;1;80;0.000325481101753529
2005;1;81;0.000741144414168937
2005;1;82;0.00054827066295061
2005;1;83;0.000358689247008788
2005;1;84;0.000264753382224458
2005;1;85;0.000399008179667683
2005;1;86;0.000866039444160139
2005;1;87;0.000373012542546743
